query_id,answer
0jIjGkWFVjG4hvyU,a551a30806850711 2390df789b2fcbc8 86f6aa69a0c950ee 9ae371c0234ba34a 3d843adbf372493b f032fa7aaca69d97 fe7b53ea505efd8f 39ae539dabd4be5f 95de763766d2d3ed a88e734b7512d85a 99ec9425ef0bd2ae a72f8c7a9e5fdce7 a52911391ecfbd8f 793a694fd8489ee1 fd10ecadd1695781 0677651116c6c6b2 0aa83c2e590081f0 36dcac992eb800a4 6953d64b446052e8 0efd16d22f6414f0 ee2ded86cab596c0 5081d2ff240750e8 1b58fed838a61cb7 b4ba76b1b677b23f a67c09232bea2f7a 4176218f10563f29 f435900bc5f00605 8ab5f1869d442b0d e7aa97e9f0c2e925 55249925a34d3075 d04371587d81eff2 a614c02b12aacea2 1cd60bae5892bec6 d3930e81553ca042 38fd7c49356e8a3f b1dc22ca4a1c791b b2c4db8e1c577ac4 6aa016d3a41a589b f695016b6eaa44df 1c1cbd1adeb09efd 5cf3b77c6c3f130f d556720c50dd2868 0b0c44537852c297 5654b38dabb29214 f3c801f87bfc969a 9abf2eed44759a5f 70a1b0b77866b3d1 39034c446121a81c a15b79c5c84c0b5d 5b303e4afb3f8f23
0ka7vUvqFoujzV5a,86c841e0ab867432 704ab1b7bbece852 20b460674187d970 edcda024cf0d5514 af0d2d8bdabb30c5 a84556ee90f89f4f e84a23273e266bb3 139a94bb74609a6c 47d56c9a8859ed00 2078711c7c125579 33b3f6ab397f763f 788a27fb6d5ec225 aac58357b1387d11 7a02add7f88194f1 7a4e5307bc29e966 6662838072f7d5d6 cffa7ec2ca747db2 628700e52fc673c6 c70b942ae98be483 9e94faf5c66c581d 727a2d3b833fb079 d6742f87444f65ce 2208d7503d29a980 f3e3fc3a999f364d 3f31ddeaf386ebac bd1fe15aa99d315d a63275ff4e37c6fe e94bf89d7f3dfc45 677fd88b7bedff08 a765afcd4d63eda9 b0495bcbe237f88e 1b8f84256c194553 ca1df50bb034cbb9 ee95a32bc2709068 aad0543898d8a018 2c4492e6f6675e31 e067f49767956cb1 4447f6268b50897c ad81ddf9cfbb2b0e 09d0525fc18c8546 3b293d7619e7992e 658cf7cd60dc82d7 843f82ccdb8ae692 1183b63f3a63ddfe f9b0074e7e3f9868 e9c5cc7d9a653274 64058316340727ac 9ec0f13de01c0485 4a4fd964bd8ba23b d81e60ecf3f3d064
0l46OAtC0wFHsKGu,5aff8fb56d40b668 366c00db058159bd 432f3840124d7a4c dde564bf325c07c2 a689c98cedb33992 5f9fc2e95e3a61fa 508c14edc426160f 5cfffc32a6405af3 edd467c15b47ccef 501d4d4e6ca3262b c96349a8ca870771 776e1c28fe2cbf3f d188ec93af12885d 9aac765718d4676a 8ef706d5c9a8fc99 c3ade6b3595b5d43 5cf2e4c5ffc81395 b1c62da5f8759371 4c3566a9c3cd6359 478b0a3b8f3e876e 7fd6f1e65452cf6a 93ff8122468fab63 6f98e08c40db0bdd 176f20d0c79582dd 911c2faeab9c1b47 30cb171d116538ea d18e2b65b6cf7db2 dd247d73e47e2c20 4c4ee0d2f1966e76 cbd4e4a02ee03d0d 40b98c2ac444f8e2 d5b31368c01587dd e33174895b09606a 02003593126e28d8 41f84fdf0f7dc291 4223015022254fa8 7042a41b78a1286d 8988f54aa8386f75 0e637b499dfffb18 4b7a135ef49b11e5 7de40d920da6860c e050f2215e4ad7d1 ed120f9a33d8e50d c12c958ee3734831 3027f8fc768127b9 c4b5f8f88455d752 a5f5d3e8295ecd3c 63393f0cf67f0f1e d4f41cb3e87878cf a64d84471aa47b51
0lkhFd5QOdfcNDQa,5115ed87cd14977a b9fcc85f9bd19e10 550327400dd0fc9d 18a9a83855c16ce4 52fbf10a94ad4da1 f3ecef3832b3242d c7435fe556725e6e b1d539c32d5779d2 52c8e95fd79758a4 ee93ae38ceca454a d236109da8dad753 f1f7c0e76f4ccc3a 5f7c05f16ccba96e ad548d4da6a7038f 0a49d22e9a7a0a0b b40ab6247b2ac8c4 f0408fe7e3840a23 82855fbd87e23def 3e698f3230017c1d 314157d62fc5798e b62a44f441ab60a0 eb7119809644f9c9 37e14d9cd61f75be a9930cc6cc6a9219 bf1c08ddd7c7248b 8260287f827264c9 86e1e9126a724fb1 97a1202c76f4a8f1 8e20c02e529bb51e bdd45fbbcd2eac28 1c4c8f7492cde2ae ab072a6fa1425437 073add63bfe6ca83 1f15692aec8952a0 a41f8daa27a169b6 6bf201c9972636b1 7e454284f8cb9d81 ed8b3424fc640047 4067327ea9c359a6 cea00fe5bbbb6c90 a4955c1eb0062662 e81996fcff907fa6 2f344a38a524e79a 8def11dcf3583815 c9c51296a2a0dc28 d7a72a3a832d4a28 cfb9e515c605fa36 dc9b8741cc6965e3 167237fda4318f24 38e275ea2f97d3fa
0mtMahErLgwnbCRg,172090bbf6e24bf4 4f75842304d52947 1d661f7f8a99ee32 b51bdb248da3ccfb b6c93be1129c5470 b9da4306595cb85e 2e2fa71cd056ced0 8dabe6590be453cb afa5f56535e0eb28 1fc91b80d6f9b535 2a85f0e422314db7 4535ca876e48d830 c9a59fdf50d4084f fd6d9859e1cc8e36 0551d62adb99d901 075d7fa04e6d26c3 56d019070968cd1a 17942f711649a98e 011e06a042cfeba2 852b5f621740cbec 919aefc6bbb5a5f5 34ec008afb572c8e d984c362b6a0025e 4ec8733fa7b378d5 069603c36d44ed0d 4cb8ae410d1eb50c b79043f2f2656b30 4e933eb80c24829b 88a154725fce9e0f 3211a2cf66f08949 e3890d97b1806a1d 558c496b5ddd226b 70668d25b6bfbfe3 a3c8b0de9b7681da dd9a7294e42ad450 151345c51455ab81 9f786f3489569b33 f2fcf52e405d09a5 2320931f014df0fb ba4101b925a678c3 d66369e3ab5fff9a 2ab7d687a103d86a 71063c29f01255db be888d1ed2b1ecee 2b78978d756bacf5 f6713068fe9b08a2 b538f57ef419af77 291e2aa868ba6791 eec6d944c27cbc7f fc43dc7a19045297
0nWtlLfsGAXlQcwi,86c30735a1d99530 9d188026a1594537 cbf7b1cd64074fb3 8c9efd3dd8079819 e5bbc00735500dac 6185d34d8df6d44b b9510477a2d2e34b 4a76e67721a820e0 e5d53d1a7ae44bed 909b97aaa6fdedcf 8332c355d1d6d092 7193bfecc2b73c94 d93b0838bbfcaf9f efe14ed678b61319 169b13b94c74361e 2d234b1992ed3db3 bea140f9200a1b04 e55b95554c7207ea 570c13c58935f92f 43a2c15a85ac7569 17d63d9496fda6af 75a57fffcfc834c0 f70d38e5261a95e9 f64026b8973da286 4a0b7f138b8a8756 fb501f19def0448c c166e43edf589838 e89b674b6a112636 7542df7a8173d017 e5f89977fdfb6f62 26fce307d47b4199 245d3fd779230c48 275cd6ec9eb5c67e 37284ea9fae9134b 41f25a1b36d7c6c6 db0df855bdf10ce2 59810086f09aa748 c03d169e095e8120 9af1baa3f08d5a2f 2b7942a3df4c363f fead741366a1c46c 61fbe4d9a580747e 169f360345e61d80 cdc53b673638275a 41955560b058f526 b47a39c934d14c2b 7c0e9921f2bb4c6b 89d3e79c774dde82 54396a1e500666ec 6be8bbf9fee72a81
0pVk0VNOc6QxhTUD,18577f6d918c0249 e97d7037b682da5e 9c40c5cc32bf9c0c 5de3fc5b3ccaf805 d87b6358562558c6 1689d445a4f0426d ebaa65b5c4bb6347 0c02306bb51c582d ce2ef0f84ef10476 19d8c52157c71c5f c0aa56fd23a44f28 90d0c2f4ac495d74 3c798e3e9bf5d6d5 ec14485235344ce8 e49683ccf0202c85 0d0ffcc47ea533cf 7c8b0bc39f489fc4 91b54f91a88ba9e8 43bcde07e3c58ba9 bc93126b5519df2a bfde7d80ab682bcc a1fd7fcd643b4b09 2a007146660bcf0c 2809dc09ae48128a 7652233a1a9ef3eb 6d65a27db00d2a1b c09fd01997b6c8a8 5ff278fafa499a4c bcdd4fc2338901d0 bf173880706e3521 c988b3338e7fe930 820b6b762885abff 5abae2620970d6f4 bf7905888b09b737 fb0b9dec3f487361 2a957137ac3829da a185161bc3f03e99 451008bf0131d279 aeb6e90801ab8d24 b909d08d2a1a942f bb45204d15722c61 4027aa1c3190b4a5 a438b77ef342a673 4537cad354ad18ad 23112251bfcb9e60 981d21ff27a9fab7 02f5f53190404bda 6a70cf81f69c8f0e 1043fd4e3922c894 5336a3607ffa18ef
0pv0XwosheAbOAJX,94b84a2933a8f9a6 0bdf3aff3aab8df5 3d9b6990512d0f02 cc3cb300ef8b3863 462a82304fd80c31 35371d98ce9ecc59 280e7208091ce019 af2fa49266d25ba9 bbe31f94bdda955e 73106d5b38c9ec0f 054444417a0686c3 5974b59f22055092 84db17ed2b4220df dd337e1ee6c39bde e68296c775c29ca1 ccccf29bcd97d4ec 5018bf9552de01c4 c57233496948fd2e b35e1c35003e2661 c4d0154bf2a90d8b 7a56c5be1d08505a 670ad9f6e91aa537 b2fe19bec5f786ea 0f716b0efe9a2283 f30ea37d135862b2 7b2f636af39278b6 d9b21c6138e85424 d3d4505edc1def9d 5869aea775f7f6d0 29f99bc03a8cf95f e6caa40ec7bff307 80ba44c886bf47e7 94ddb376f9e6b9ce c7cd02b36060189d e513cbafd2067bff 077993dc0566442a bf89d0bb8dbcf0ff b1fe3a19ff34c499 17e9f019a3adcc4d c8b300abdc3121f7 3e76acd5e8797946 651e59d5ad2b1f9c e472778d3d5cb8f9 9aedc85d101affcd a96c57224fcca779 521a8066ad69c38e 830d6e8ad2bd7a6a 87fb995181062125 0f7d5827a82a7f81 a9abcb23f32b23ac
0qG6enFRmwT4c5iZ,e4f26263b9ef8cf0 b0339d42e1569f66 cc9ea36ed53ebe42 f9b1cafc9986be7e 2e1e8d31cbe1f2b1 2234f5f678dc4e3d a33cfc5b51ae5dad a74092816d4bb5f5 8ebd81e21378669f 4fdb73dbcd931b9a 9f4fb86571a40189 dd0009a1ffbdb937 b600675eecb8bdbb b4904c016b57e283 31c14abe1a69333f 00f2cb93be7ccd06 e26d7842a7216cd2 3c679ea8a56f9627 0c3742b9cd4d6839 d9d0f81cec1f29c9 8c1dc88542d9d924 e5dff1d7f22c718b 36a278144acbf359 acdfb26576f90e71 1e69320b38869083 6bc2ad2102ea4863 b10a6ee72d69c07b 9532e204b7c25e86 af0598f3f39dd4c3 13cb58fb05beb836 1a1ebe4407a00497 0f6b263005921914 736561be3b5b08b5 4a30c44c8d648d93 d7004da88c298cf8 2b7c9b2decc7997c 5f1bf47ea489555f 4436a23ed43a1bdb cd49b8c5446b95d5 5e21b88ed41ea1bc c92da9a796740e57 77a7abdbff7276d6 ac20fd7694e7d98e 9b931c5fef82eb87 84e8e27d04697c22 2a0b40848eb60744 3931d5fa7ce40ca9 a3139fc88f85f4b2 9a5716d3e8ee65c3 48a4311e48e46418
0r2Eel7jUXZ1SZaR,9b2a2eee72903ccb 27afb3c94936a33b 2246466c261fdad4 f0aed63298a973bd 2ec5598483fe39e1 2712b12db3674620 69f6e2392d471417 0b31ca6aae690bfb 7b9d54ab05b1b310 3956486abf110a07 9a6bab05b4a3cd05 c06943b6d0360717 8e04793cb4a23ae6 31e33a9cfdcd934f 1e5c2254d277b774 562b620a97196661 aafc1e7a4c8862db ca579f1915a46139 ff9d86da766f79b1 6f674b2b83dc1b7e 05736c25b86c49fb c762ada35858491f 31de45bd3373a5f4 6185c3467e81b605 46966fe3d8860dff 9b7e9087ae728063 dba4ed414975b015 7c42bfb4eab6fdf3 7bb7f2c42b3643ba 044b39f105f4c209 61e4bae94bad8217 080ded118a5b2c2f 5cb2f4e6be0a1c53 f792bd15cdb7ed00 5bf7bb86a612d95a 054eea9ffba1c95b 48eb5cc7f7cbfc24 8b119d426e6b2666 647a805dff14b3ae b09d80f07f07f08c aaf137a9af30b9df adb435b5747aced2 19adf8d2a49c0abd 3dd65859234c86cf fc7e0b6ee05395de 59e6bb1fa1ed854e 034dc4e6a0de12a7 26543dab91192c90 dbd6fbbcceee019f 71178d6e73e7e598
0tLhmZh41uf5IAwG,aae14d3003fd70fa 67809d3c38d083d6 1b76aa81fa2f9be9 2588116263f6102f a07146d9d449b814 2ebb8966150f8498 9ed6dbd9b6a43c03 6c848488cd9be3a1 ea3442e3a31b98b5 e76e89f15c22c386 343cf1e09ca8ef4a f72b962c4a1d000b 4af7cf6961c849da 528c0ce70f854ac4 e6c38fa4abd6d545 25fe3b08e219aa9e 91736a823f3587a1 e5122827bcaa0938 2d461690df75e01b eeb76d5b67c3b0eb c784e78bf6462583 0de124a973dad707 9188400c29025a3f 5be5145e46b9098b 6a31b874deefbe08 d57f70baeb90e0b6 00a0646117c79093 d749f75c42ac7c28 080075a921cb0653 47c767336e83313e 3da6d39f46e1b1bc 9274421753aea6bb 151bb4506a800866 81458892977d737c c115b12494a9e391 90afd2b68b2bb460 7d2821bc4b2e1f18 d72283ff2990c7ae d378f40ddd888d40 9f134046820a9ba2 2a8b5a7bf7a3595b 734b8fe696cae935 453bd899952d45e6 958015b1b9fd7e14 da6c9b97e3ad7130 2a4ae91c0c3464fe 24508eba46500eea 48f611b49cb9ba24 26616214bbe9e19c d321f855cc3ad5ac
0tfITNkPYkuidNrB,70368893064be4c5 5e2ccc1ee9b0a56d a3cedfc62a0b612c 647249fa36227b68 7a47c10596cb78cc 348857e59f3294c9 81bdf44241ac660c f6c5c89a232f041c cd86b076e8d2bb24 5478df2d61aa66a2 e6c7d83d06c1f8df dfe9478b68096237 858fbb38d95961d0 109e1256d2f48692 b78c1e3a036efceb 0d4124641238b372 8a48b48d9a94e8ad ecf80d644801f0db 355fbb07abeb2e61 f995485dbc78f44e ee081bf40aa4e0ca 2fff52d441ba8849 2e0b36f828c844cf bcd0d1009e9688a4 6bff1b7b4ab094ed c847952d8236565f ac6daafea360d3c7 65615d502078b458 d6d4a833cbb95d20 b2458582363658d5 faa773674453337b 3ce182107426ce23 549a02ee9b150c45 fea6e2b6e208ce1f 69f3c13844fdc3f1 3d3b54b8cf66a4fa b29bc5eddf9dfce2 dfc8c32cd93e6617 f8be65e1dabcb620 592c57456d5f3cac d23a8bbd0492f571 8211add807469f21 aea4b28f8fdb81d9 497f7228250b5b15 45b59a1d0c9d2c2e bda0ecbcf0f0da52 026c5a99aa8e63d8 7134639d794a3bb1 b4eef9ca0d6a8e8a 0fa47fc44ac5283f
0thF9MBckhDgJiqR,53675698d8f5b206 1d13760118f6a10a d0d56f15d9b9d295 a03e6c353351b9cd 46da3dfcf0cf8404 4afa093456cce6c8 19aaf9afc3000826 dc11a58dc594f6a4 166599519caaf713 ba453dcbf7907024 db05155fa525eb18 728d082805bef68a 9dfc6ef9d9aea4e7 549897d6a8a66f36 c89309e5a39c6abf 76013fd4e18ed70e d2540e018e145a58 de6a7f9478b634a9 bd418a97d97fd837 bf03abf2b2e3f439 1f9d47b8753e33ed 165838881cc10c06 1f83e1964141a048 779eeccf75f93080 59cb94dfa8a4c02c f2fc826351e8aeca e09b6fd0cbcea608 bd5f1b1729a4628b 1c31e12a02ab8917 2bb27ec2d9ba20d8 43e389b1044e7560 37d86f681ccc6579 5f90414c4d20649e 0c4159eeeeed4a4f 92f599edbed279b3 94e320ba12f77b17 0366825f0c180156 3ad9bf9279cbacb6 6c7e199aaecddcde dfd9842b17773eda 529d52706e5c486e feb62e3163197c33 0e426f1526b47f81 e1dfb0f626289662 e369f8e29bd9e421 01d63b0be43b89a2 9c6adb1f45ef204c 925da9b136ad4eb6 9b26b0c8b3dddcdd 5b4641b7d0361ac4
0tw3RYWgtgWRvUk5,c9b343f5a0041f5f 6dbbe31dae9afe8d 5c4885fdcc49de35 32fed18fc42a624e 81bb5fd8e5c7a04c 076390cda832b76e 8fb2cf67bf65f05d 588fab91369793ad 211aba5b0ce61b6e 4009ee80ad7141dd 0e05cf764fe5eb6f 7c652c6fae62c9c8 9e37402d6f06ede3 de75dacb6636a1c3 9ec5bb7f9d0e5d93 27a53dff9e9e2e6c d56311d8880b94f0 eb49f53c2555e4d2 2f26cd9cfe0d3836 d8205ef3ee58141b 31ba4fda1f97f93b 241fd4c11353e67e 860d5258018590c4 173590a911ea62a4 8f4ea07820363d68 bf1cc6d6783ed808 a466ebac4d6d91bf ccce2ef67033432c 4d7aa68dc830e82f 49966f4bd5a85fb1 045ffa094c4c2615 b2c16989c0a9a604 4cc9b5009ff3af87 ca624d3620fda292 b590b46fe03c018f f214793cf903afa2 e552c3747e9efc5f c673c02c30e89b12 24f280f42cbe61b6 196fef524302fcd0 8a3b94d2b7a81850 6623fc6be1a49be9 5e14602baa55ba43 fba3e35e431b8ff5 9399c30eb56c316a 7d1dc351bc43b490 6325fff44326fafb 4eebf225fba2cc0f 9a76d82690e9f2fe 8474a23d55558cc6
0vUBwey1ZLtPlCnQ,0d8d4a96c6ff360b 82b847dee0aeba5e 3512911acdd8b1ae 5b5bbfeab6445d78 c47bec6e06179467 cf8d3b9d73341e1f fdaba4c7b6fecf5f 35edd333f176e3e4 ae118db4581850cd 7fb5a23604b3a859 85d8e85c84e710c5 39e167985393c29d a3315a0950ee86cb 05a613024226b3f4 77a031e1b1089ac7 44d7d8465c16deca 83cf7caf4db7e0a9 0cb5439bb19d7b3b 676cddb9a14feaee 0665a6926438583b b0c65daa54f3ce5a 7bac80e9573aa570 c29bf400ba29ad3a f17980e6f65b79d0 6c9c3cba8d1d3d52 8e19fd92aa1a2737 af5a958dd58dec82 06e8937f5f6e5031 15b2b61de7a0e294 34bacdab57c0af64 0109cf788c7cc225 aa49516c6a5b00d8 9e6abe8448ce14fc 8899d52a2deedf31 635e7f66641bd7f8 227f3f5435abd051 32d1d4553f23e8da f324d06d01e154b8 9cfdf9b3d9d3b403 b19bb6f3772d08c9 39416b94403f3a82 2b73ab389cb7bea8 fc13a01859ffd4e4 5adebaef2c5d7d72 da65cc80c3c76b83 d97de07675452bbc ca8dc51fc6afd626 d063ad994e357dce 27fab85af8c55796 3f0311529108562e
0vpPxXy9fcJ8AFAB,ce0d6ae46a9b71c3 460618330a29a0a4 3eba02609ebe103a 90a9ef3ff6aff301 fa7a387821f3234b 84be6af7d36e7ab8 f8774e6a6dabc82d b76acd6e1c907d00 5139cc6bd8d52e37 e7ad9674a746fb6b 1f1c3e0ac681ff35 ba730f429252ae02 27f9ab6f2a26a775 6a9e37301695e983 dacf4d6d3c8564a9 0eeabd2cf90acc59 0ab348cb824755f4 aa38e48b2c9ea3c5 3910454a1843b50d 09d47181dc2bc4a8 af3084061d463f39 5e9025e8df53c4ba 84d5892e00fa1709 38c4a8f03be62125 9cf72242b4d019d6 8e7bcbd2f174917e 97fe31c2e8c7ef97 63164550c3f470d6 1eef9c53c5b90990 0e333dc2b326298b bea24b706c73cbaf dd35446266408a18 6375aaff7a2d790a 14b13482b5d1a1de ae8aabe8786592aa 7414d9f2b3aefe05 bf8f9ebcf44d2687 6755df86a35fbc28 49b51735c263f0f3 a4084de43a0bb90a dcaa33158a5ceef6 5ddd958b35594917 ad91ed33a467904a 8b4218de6c165fae 8343e79a7d776207 08e97eed0c4b08f1 f9f7fe1d81e8c88e da8ee36bed4350e4 f4f315c5180db58f 86302023b10c48a2
0xiWwHRveL4G7TLE,d06dfd7f339c6f62 ca3e9a6dd7f08633 881f88b072e7087b f2a39d7e730d2043 cb690e124636d228 fe10cdfd5c022d89 b6c9ddef69a7f9a2 0dec67c6571b89e7 74eeeb66fa8655da 05389e4ad19cc442 48efd597d73a76cf b57492fcad31c160 f209c89627152b33 faee9e40a03c1a43 284ba56a3d94b695 0af26381b4af5bcd abd4e06124954bc2 e06f27cdd050aa18 ec41d599ca789604 b0eb9c660ede6dd0 53f6a154c76fdc21 c3db28fe914f284d 2d4b67006c34f71e c3fd8a25e2ffd89b a916dce82b1f4438 f18dcb4a3abe0e3d cf31df07d43a8da0 2bfa1a836d8deb37 07681f773d556725 9ae1607bdf371ef2 6b16d50cd0466164 c684118a80af9cfd c32505f04ece8450 2125569b32bc0980 9513ce9dee0975b1 ec39fd61f825bb1b 218eff70b034ce60 76873d1ea9db5be0 e904789612e232c4 3f4f9f11214722c7 ebbe04ed7cd69748 09f25a71b12c7656 ba1cc4bd1b6b45a1 fcaa654f21907b16 f00d7423e8aa5e00 c2a61a895e1de975 fb75ac47400810a7 bf90b25c8ac3a4d0 294d164828d015ba bcf5c62a86aea764
0yCkMpOBYuXYWjcH,618cf12ddfb25476 7c6888af25a7ccbd 1072fc790c662b3d be44909a56b92d8c e252a4d1a9f8f76d 2b810a9d75e52eb4 0be6247803c57e30 26066a9d839ee6ae d495af0fcfe82ead 73ea7f3d782fee88 89448b9081ce13ed 65ead2188ce47c7b 839db61ac8f9a3e4 989954bbe8cc7fcf 66471ce98dde4d77 283aadf296fa6b7c 74febd359e56c02a 08d7b8010d518fd4 c11659780a647295 a2a3586c60f57fd4 1e2161a9358e90a8 d75611d5f97deab0 6751709bd35c47aa bde2eb2c56729e84 d6b765fa09c60f44 0d903a135a99dd57 546f32837f306968 a60cf6d94cf2d0f5 324dac1383116315 bfbb72ed6f6df37a c78987b885029048 56bcbdf702266705 5739b0a39767e972 6884afa665dfbb81 7a5ce1c1ae12c267 cfa4972a7061cfed 1f14ba0363edfde0 ba31ee0630af0d3d 3754f8f118757c94 efd093f6f5bb2b84 d6fd0a194cac393d 0cfbfd5471c8189b 8de67ba45abbdb0f 16a446ad08928ef7 6a3e68144ab7104e 28781442ba4d78af 9801b70d1ad3a222 12663670ec14883a bc476816ed655599 8e17d193d68fec62
10RZdP046pFP08wF,ff6732d0d1ac6073 3769fd472e919ccb dadc220b2c109f86 26f1b8bd015e7856 e2dc61a89c50982c 8ca1ab6e11ecf1a7 d56e001d84c36f33 135b06553444f85c 1e31477ccfa275da 915e1a7d3f754d1a 4384ea8eea67ee9b a94d25c4d462261c 30e6adb6060bf9a9 076787e440d79032 dd8e475816e0dc0d ce4a5475e2f2547c 10137b88ed0c1b72 8bd063bd78405c68 11bf58ac047776fd 7a49ef0564ee3646 77c0f31800d1ebce 0af454612f9b1fb3 f5335dc8a0341b4d 0ed10482a6adb75c 8e2b5186dc2fab07 edd2a523f9e5965c 84872ec5ddb8604e 2b38563ced5c5095 e9b9a118d37c4e92 8caec969a3ff39e1 73728b61231869fe 21b5bca0f717ca5a c4b69e45b154839d 3f55bcb8ecec912e e761e2341aa38bdc 05f62a07d65a6dc3 b354429d208acd68 e7c2158c9d40456f 7f5da7ee9fdec667 1e77b1a2fe04b293 dd74e6fe9cbd9f10 b1ce56a83caea948 a4cada508bbfa6a0 0247159c8c97cf1a 3961bdafddb294b2 99d2dfd2db1eaca1 4696bf6e55cac06b b50d55b56c5ab465 b9e233794cb71a5e 156b26457b6f6dbb
15E3Y5agYQS8PNMa,d0605ef4c1c6f4e9 e825b1f00dd52654 71db9dc299ee7b26 c5b86e4258e1283f 3fbc65a5693450b7 f60df62e6e89f6ea 6b640a6b8629d0e4 299e54c25c663bc7 b2f3efefd310b975 81458892977d737c ae1d7e208ee373a8 dd929117664049b5 f8d44dd8652dec9e 61958bf0807d2211 ed608457eb4f1744 82487f1324e6fdce fb9df7dfa30883ef 0f8ef7be750f4092 7fa23756f8f36adf f2e2a1d79277c24b 32ed165ba5c45ccf 8e98529774a13113 b893d6a6f5d7c8c2 020f9772cb50f8f4 deb5dc42045bdf93 3fa91d064da60f1e c860b9e230400582 a4f5d303df875f4f d1cf9b0ddea66488 060e43d7544009fc ae6da4db71fe135e 9351a2fae252d70d e6bc00d513f86f61 be9a4c7a0e0fb324 a6f784e990107b90 2dc692afbbfb408d 260107f3e001c13b 54b95e75a2a9a466 482388c97704d66d 8ed86c4d69519112 3d8ac163d005911d 293a3147a227d5bf 7a50e9fd87ece4c8 9c6725872d851181 7a969eb86ebf676c 06200d331455eda7 15296efe03639b51 b81fc5e936e7cc39 4c589cbadc384250 5b50acda3b9081a1
16QDT2aWuihnYshj,5e81fcbba0ad3f9c de5e66a3bc845453 159f9cce1c19d1a1 b5396a1531ffdb33 3c9ff7e8bc386c61 1523567875d97cbe 101ce2ed75de6a2e 275a42758ad0a81e 8089b768dd882d49 0b4c5ca62d99a68a 1701d535a63922e4 f3b4858c7bceef0c b742e1105feb0370 7844aba331fc0ef8 f9eeb37ffce7b4eb d19836bb69d65f84 adad697cd43d8cdd 0509f9ace9aafb37 ca2d0ccb96482757 0bfa01c0f185f5dd cebd8c8b5030f07e a7a984f2ab29e97e c8b3183902cc9b9d c9c3db16779aded3 e3745386f06fdce1 ea9e3578539f0eb8 c2513e774b129bde a436a41c0acfa02d d6eb35e4ee6d3c83 e62582786db32b39 310785c9f8bed226 a369e619d8f83fec 0d3f5d1e818b912d 833ef84459911659 bdc0933c904549e6 88be9ab116e2ea9e d2035f717abfb08b cc15dbba3d4e8034 be0f00a42a5e2e07 5659eb57a8df704f b15602cdd1e17523 1e173a64e6a7efb0 0a8d2e53943ab385 4587702b53ab749d e4075337c4a67811 ed495f5efe3a451e 9b2abc9f682ab04d 08a458ff0c52c057 fd55cb7571bcced8 2a8b235cb99f2422
16leVXamJ0Lqbw91,2c1f051d011812b7 44f2a2f74c9932d6 de96471065ec46f5 74c41f9b1b80d763 9032157304c847b9 ea1dfd00ae95332a b5e5baa62c819b72 58003e7244c19836 af902308012fe056 bfd8528a48c539cd caea0ed18fd1b0ee 96eb4d7876ed7556 6b14e04294917b6a 4d52f5fcee315bf2 e30a3059365663c6 b8cf345b674a7bdb b91aee612cf217c8 0a934172ace3b709 143811fd3377d6bb 64939cdf6584e1c3 51dc3ca8b96a42a6 daa5a1d78b047bbb 922ca81dff78a473 5e8a718b6280add4 43ab4418e848f7c2 33cd67945acaad52 4818dd93c3bd8ee6 c4d10e6b0a28ba48 c7a4077e3e933ed2 1f285d446a06a9da 2e767813132345b5 9ed242ae0b6939e1 ad70fba76946b38e f80af21d69da6b53 47a39ffca7b84ba7 43731e70e66f873e ecf34ab0385657cd f91007705830f0c4 c1c77017197e6ced f6a80be5cee46b04 3a0c6e3109b67062 bdd632cc6619c12d f529a493e435f1b7 f85dac27d73db823 7dc62a97519d266e 182aa6bc8f7f01f8 376ebb6ec30d2cfd dd8a5cb3d4917f6c a9851e24c8ba211f 55ea29906e9cec15
17J6Sa3sKh1SDksu,abaf161d922cdde0 e94c0331d7c8c8b6 c1f1573371147d57 4b311cb4c8611078 7ef7fdfb2ffa297c c7cf5e78ee3c1f64 7ca331d06044fc9c 3e9703505d01ba8b c28b0e4054e27c9f 541b8c3200ae7ed8 a5558cce4725bf71 2b8123171966ddf3 9d3237f8aa86e83e b4d4436b22551839 22d8dafdf55897c6 e724253b7a69f85b c48fce442e583f96 17d812f0b3bdd54a 9d375cca5dbe2b29 a739f04821846ef0 cd30523d4197b4ff 26dae64cc52b6dce b7229557db7bf8d1 6c5026761d19ecba d4bfd8b2bdb88001 2f55a5cfd075c901 245b40bcd6a38388 35bc50e86c4d3721 5c24706d643dec42 6aff9bb5457fec63 579402dadac4912e a466a196e708eb11 b6cccb6bad7c280c 174c245adca821f9 0dae0ca4a16a8940 a571491425cbac0e d657c4b794356d58 ea06f79b031a2304 85e9ffa09be684d5 ec38ef3f93c8cec9 cdda65f70d3e46ff c51de34670d7d812 420ff5c5ee33bcf5 d02ff9ea2c38959d 234bfe1d5036c16e f6b3a841452fae5d fbd71b8bcfbe3202 084f0c23c6e13d5e 01f0126244046e76 7ca644108bc9823b
